3.640316799283027649e-02	-8.333135396242141724e-02	-3.310013329610228539e-03	1.065299436450004578e-01	-1.810131520032882690e-01	-1.062817499041557312e-01	-6.600644439458847046e-02	-1.737160980701446533e-01	1.575117409229278564e-01	-1.706797033548355103e-01	-6.834093481302261353e-03	7.284467667341232300e-02	4.457727074623107910e-02	-9.287300705909729004e-02	1.015091091394424438e-01	-1.255045235157012939e-01	1.531506627798080444e-01	-8.289638161659240723e-02	-1.134930774569511414e-01	-6.559429317712783813e-02	4.275609273463487625e-03	-8.884137868881225586e-02	-7.750403881072998047e-01	-1.549120619893074036e-02	1.182865425944328308e-01	-2.706739008426666260e-01	-3.937922418117523193e-02	-1.062538996338844299e-01	-4.390987753868103027e-02	8.858222514390945435e-02	-4.245972260832786560e-02	-1.639914065599441528e-01	1.215796023607254028e-01	1.630803197622299194e-01	6.392491608858108521e-02	1.124949008226394653e-01	-1.546863466501235962e-01	-1.208554953336715698e-01	2.365172281861305237e-02	-1.669968068599700928e-01	-2.046540006995201111e-02	-1.664216220378875732e-01	8.782088011503219604e-02	3.057937622070312500e-01	4.999861493706703186e-02	-1.411534398794174194e-01	-3.035591915249824524e-02	9.438015520572662354e-02	1.147568672895431519e-01	5.107335448265075684e-01	-1.443608403205871582e-01	-9.601674973964691162e-02	-1.290966384112834930e-02	-3.844315186142921448e-02	8.537466824054718018e-02	3.604791685938835144e-02	1.164235174655914307e-01	7.876275479793548584e-02	5.749391764402389526e-02	-1.832751035690307617e-01	4.215162619948387146e-02	-7.149202376604080200e-02	1.228166669607162476e-01	-5.417322367429733276e-02	1.785085946321487427e-01	1.622166186571121216e-01	-1.994009613990783691e-01	-1.731907129287719727e-01	-2.560730874538421631e-01	2.647439241409301758e-01	2.854126878082752228e-02	6.635453552007675171e-02	-4.770252853631973267e-02	1.319090127944946289e-01	-7.299891114234924316e-02	-9.672185778617858887e-02	7.325689494609832764e-02	-5.364251509308815002e-02	1.353008151054382324e-01	1.912259608507156372e-01	-1.057456061244010925e-01	1.637796312570571899e-01	6.809015572071075439e-02	-1.655756533145904541e-01	-1.348580569028854370e-01	1.576310694217681885e-01	2.009234763681888580e-02	6.185352057218551636e-02	-7.000515470281243324e-04	-1.200157776474952698e-01	4.869741201400756836e-02	2.604753710329532623e-03	2.950417101383209229e-01	-1.010431051254272461e-01	1.348205357789993286e-01	1.460119932889938354e-01	2.351240068674087524e-02	1.451416406780481339e-02	9.248324483633041382e-02	-1.696240305900573730e-01
2.721595168113708496e-01	-1.434522271156311035e-01	6.499034911394119263e-02	1.336606740951538086e-01	-2.530129849910736084e-01	-1.267534345388412476e-01	-1.817081570625305176e-01	-1.756709218025207520e-01	3.723095357418060303e-01	-6.252106279134750366e-02	-4.558783024549484253e-02	-4.778146371245384216e-02	3.579948469996452332e-02	-1.132684871554374695e-01	1.972232013940811157e-01	2.513277716934680939e-02	1.466148495674133301e-01	-1.443389207124710083e-01	-2.064314857125282288e-02	-5.110247805714607239e-02	4.375049099326133728e-02	-1.890427321195602417e-01	-4.967626035213470459e-01	-2.034278064966201782e-01	5.230875685811042786e-02	-2.524663805961608887e-01	-2.240796089172363281e-01	-2.218600064516067505e-01	-2.132154554128646851e-01	-4.595759883522987366e-02	-2.754086852073669434e-01	-9.719718992710113525e-02	3.530924618244171143e-01	2.664205133914947510e-01	9.243033826351165771e-02	1.117780059576034546e-01	-1.820992529392242432e-01	-2.605322897434234619e-01	6.432054191827774048e-02	-1.304899305105209351e-01	-8.246021717786788940e-02	-1.618824899196624756e-01	7.566896826028823853e-02	3.342516720294952393e-01	1.590405218303203583e-02	-1.324408501386642456e-01	-9.979450702667236328e-02	1.198639795184135437e-01	1.273313760757446289e-01	3.967662751674652100e-01	-2.722261846065521240e-01	-1.692765355110168457e-01	-1.650931090116500854e-01	-1.273609884083271027e-02	-1.625446788966655731e-02	1.947132050991058350e-01	2.527459263801574707e-01	-1.089864224195480347e-01	1.136959493160247803e-01	-2.643801867961883545e-01	-5.043592676520347595e-02	-2.211591228842735291e-02	1.009558290243148804e-01	-2.204845398664474487e-01	1.018436998128890991e-01	9.358958154916763306e-02	-2.806379199028015137e-01	-2.791306972503662109e-01	-2.448831498622894287e-01	4.290829896926879883e-01	-5.931153893470764160e-02	-1.216954886913299561e-01	4.124252498149871826e-02	1.395377069711685181e-01	1.101613137871026993e-02	-3.012821078300476074e-02	3.699764981865882874e-02	-6.590381264686584473e-02	2.190067172050476074e-01	1.996354311704635620e-01	-7.510392367839813232e-02	1.786360740661621094e-01	1.670854836702346802e-01	-1.720351725816726685e-01	-1.091006994247436523e-01	2.415787279605865479e-01	1.500144451856613159e-01	1.980913132429122925e-01	-6.039168313145637512e-02	-2.125006765127182007e-01	1.207232847809791565e-01	-9.958827495574951172e-02	4.071891605854034424e-01	-1.420572251081466675e-01	1.885368227958679199e-01	2.607168257236480713e-01	-6.115631759166717529e-02	3.488401323556900024e-02	4.858235269784927368e-02	-1.928479820489883423e-01
-7.591566443443298340e-02	5.145652685314416885e-03	1.189425364136695862e-01	2.595917880535125732e-01	-2.617667019367218018e-01	-9.660051017999649048e-02	-1.043962910771369934e-01	-4.646443724632263184e-01	-2.922424115240573883e-02	-2.150242328643798828e-01	1.856496632099151611e-01	-4.755745083093643188e-02	-4.242525435984134674e-03	-2.053163051605224609e-01	9.889551252126693726e-02	-2.477600276470184326e-01	1.120053883641958237e-02	-1.908833235502243042e-01	-2.014509141445159912e-01	-4.416589811444282532e-02	3.150640800595283508e-02	4.405620098114013672e-01	-4.093216657638549805e-01	-8.056934922933578491e-02	-2.106484919786453247e-01	-2.544597685337066650e-01	-1.205841675400733948e-01	-2.203102707862854004e-01	-1.249446868896484375e-01	2.101327329874038696e-01	-1.951959580183029175e-01	-2.230615168809890747e-01	3.957751393318176270e-01	-4.040351882576942444e-02	4.499846324324607849e-02	4.416573643684387207e-01	-4.431769251823425293e-01	-7.840543985366821289e-02	-8.795160800218582153e-02	-4.108253121376037598e-01	-3.045173883438110352e-01	-3.793026506900787354e-01	6.080277636647224426e-02	4.729878157377243042e-02	1.385715007781982422e-01	-1.958253681659698486e-01	-2.366696596145629883e-01	-1.288177073001861572e-01	1.127031296491622925e-01	3.459351956844329834e-01	-2.090150862932205200e-01	-7.425595074892044067e-02	-1.294470280408859253e-01	1.137817725539207458e-01	1.083334758877754211e-01	3.664932548999786377e-01	3.281120955944061279e-01	-2.728683501482009888e-02	5.446903780102729797e-02	-3.148568570613861084e-01	1.398539450019598007e-02	-3.098463639616966248e-03	2.531399130821228027e-01	-2.418694794178009033e-01	3.754824027419090271e-02	3.307435512542724609e-01	-4.199339449405670166e-01	-1.310513466596603394e-01	-3.238353431224822998e-01	1.492977887392044067e-01	6.640665978193283081e-02	1.300638318061828613e-01	4.632843285799026489e-02	-2.272680215537548065e-02	6.039488688111305237e-02	-7.771947979927062988e-02	1.438653022050857544e-01	-2.293622344732284546e-01	1.992008537054061890e-01	4.203524887561798096e-01	-1.298417001962661743e-01	2.021650224924087524e-01	2.894958853721618652e-02	-4.288947582244873047e-01	-1.942232549190521240e-01	9.108306840062141418e-03	2.631161212921142578e-01	9.549044072628021240e-02	1.674169749021530151e-01	-4.631272330880165100e-02	6.197510287165641785e-02	-1.254547387361526489e-01	2.300186157226562500e-01	-2.978778630495071411e-02	1.620337367057800293e-01	6.650313735008239746e-02	7.556457817554473877e-02	1.848438382148742676e-01	1.867446303367614746e-01	-1.915554516017436981e-02
5.314644053578376770e-02	-6.768382154405117035e-03	2.422666996717453003e-01	1.556774228811264038e-01	-2.598657906055450439e-01	1.455183140933513641e-02	-6.892366707324981689e-02	-5.188007354736328125e-01	1.244586482644081116e-01	-2.751978039741516113e-01	9.794782102108001709e-02	-1.778637804090976715e-02	-1.343834549188613892e-01	-2.274861335754394531e-01	-3.507796674966812134e-02	-3.255096077919006348e-01	1.044660806655883789e-01	-1.318337023258209229e-01	-3.649526089429855347e-02	-1.253181099891662598e-01	-1.848498433828353882e-01	3.084213435649871826e-01	-6.456278562545776367e-01	-1.353967189788818359e-01	-2.112269401550292969e-01	-4.184533655643463135e-01	-1.627864986658096313e-01	-1.743905991315841675e-01	-2.073376178741455078e-01	1.619053184986114502e-01	-1.392231285572052002e-01	-2.712234854698181152e-01	2.940217256546020508e-01	-9.902552515268325806e-02	1.886285096406936646e-01	4.100474119186401367e-01	-2.088156938552856445e-01	1.739695519208908081e-01	-8.435988426208496094e-02	-4.382340013980865479e-01	-8.291456103324890137e-02	-3.340758979320526123e-01	-1.414093933999538422e-02	1.649705320596694946e-01	1.049498021602630615e-01	-1.496196836233139038e-01	-2.021982073783874512e-01	-5.498024076223373413e-02	1.687795519828796387e-01	3.112785816192626953e-01	-2.246659994125366211e-01	7.483378797769546509e-02	1.339143812656402588e-01	1.682001501321792603e-01	1.466826647520065308e-01	3.080520629882812500e-01	2.270540595054626465e-01	1.128049790859222412e-01	-7.884678989648818970e-02	-4.207303822040557861e-01	4.946036264300346375e-02	7.783264666795730591e-02	-8.167338557541370392e-03	-2.823204696178436279e-01	1.638974547386169434e-01	2.988673448562622070e-01	-3.810491561889648438e-01	-3.829101845622062683e-02	-1.911170780658721924e-01	1.312343478202819824e-01	1.330084353685379028e-01	1.414810568094253540e-01	1.853957325220108032e-01	9.718903899192810059e-02	-1.248078569769859314e-01	2.203696966171264648e-02	1.249252408742904663e-01	-1.900823116302490234e-01	1.240032017230987549e-01	2.811149060726165771e-01	-7.618702203035354614e-02	2.831172645092010498e-01	2.127212285995483398e-01	-2.829390764236450195e-01	-2.075375169515609741e-01	4.643666371703147888e-02	1.674384772777557373e-01	-2.821289561688899994e-02	6.870612502098083496e-02	4.667252674698829651e-02	1.203971281647682190e-01	-1.979764848947525024e-01	2.243886739015579224e-01	2.807174809277057648e-02	2.043911963701248169e-01	1.588184684514999390e-01	2.335087507963180542e-01	1.071173846721649170e-01	3.622710704803466797e-01	1.106080263853073120e-01
3.915701061487197876e-03	1.387462252750992775e-03	1.552474647760391235e-01	3.970471322536468506e-01	-1.504623442888259888e-01	-1.991416364908218384e-01	-9.616687148809432983e-02	-5.261715054512023926e-01	1.162470728158950806e-01	-2.021009176969528198e-01	1.521716713905334473e-01	-1.801842302083969116e-01	-1.735552996397018433e-01	-1.120285391807556152e-01	8.443175815045833588e-03	5.230559781193733215e-02	1.652173548936843872e-01	-6.135921925306320190e-02	-9.271653741598129272e-02	3.851994872093200684e-02	-1.717293411493301392e-01	4.545881152153015137e-01	-3.704363703727722168e-01	-3.313473239541053772e-02	-1.531890332698822021e-01	-1.827827543020248413e-01	-1.802529245615005493e-01	-4.127233028411865234e-01	7.932248711585998535e-02	7.662460952997207642e-02	-1.136770248413085938e-01	-1.765564382076263428e-01	3.119845688343048096e-01	-1.806631237268447876e-01	1.545305550098419189e-01	3.026229441165924072e-01	-1.796363741159439087e-01	6.150823459029197693e-02	-1.687889546155929565e-01	-3.779368102550506592e-01	-2.560752034187316895e-01	-2.554207146167755127e-01	1.574394255876541138e-01	-3.904337063431739807e-02	2.835263870656490326e-02	-1.777100861072540283e-01	-1.769302040338516235e-01	-5.865136533975601196e-02	1.058471277356147766e-01	2.629958689212799072e-01	-6.315233558416366577e-02	-1.072544381022453308e-01	-1.184968128800392151e-01	7.371798157691955566e-02	4.177813977003097534e-02	3.440211415290832520e-01	2.677533030509948730e-01	1.384814530611038208e-01	-1.664806604385375977e-01	-3.759650290012359619e-01	1.256910860538482666e-01	9.200868755578994751e-02	1.097150593996047974e-01	-3.503380119800567627e-01	1.422044821083545685e-02	2.986339032649993896e-01	-4.565480649471282959e-01	-9.309583902359008789e-02	-2.678764462471008301e-01	-3.448064625263214111e-02	-3.207628801465034485e-02	1.535039395093917847e-01	1.077060550451278687e-01	1.935080811381340027e-02	1.791245639324188232e-01	-1.887062340974807739e-01	1.326744109392166138e-01	-6.718868017196655273e-02	2.079507261514663696e-01	3.058286905288696289e-01	-1.163830608129501343e-01	2.193288952112197876e-01	1.620349287986755371e-01	-2.747719585895538330e-01	-2.191898524761199951e-01	3.009016811847686768e-01	1.868401318788528442e-01	6.844063848257064819e-02	2.369120419025421143e-01	2.491007186472415924e-02	1.345553696155548096e-01	-3.513995558023452759e-03	1.601610779762268066e-01	-1.397901326417922974e-01	1.659182161092758179e-01	2.682062685489654541e-01	1.375718414783477783e-01	1.137496978044509888e-01	2.394975274801254272e-01	1.043725609779357910e-01
-1.135872974991798401e-01	-1.810257732868194580e-01	2.902855910360813141e-02	4.205834865570068359e-01	5.118495784699916840e-03	1.298283040523529053e-02	1.576865166425704956e-01	-2.206658720970153809e-01	3.787524998188018799e-01	2.667424082756042480e-02	-1.519801616668701172e-01	4.135065898299217224e-02	8.850818872451782227e-02	-3.079277463257312775e-02	-2.325169369578361511e-02	5.191845893859863281e-01	-1.267885714769363403e-01	-7.625120878219604492e-02	-1.656632721424102783e-01	-3.278512060642242432e-01	2.029954083263874054e-02	-9.017517417669296265e-02	-6.094200611114501953e-01	-6.032306328415870667e-02	1.085274741053581238e-01	6.529793888330459595e-02	3.396091610193252563e-02	-5.469146370887756348e-01	8.043491095304489136e-02	1.113845780491828918e-01	5.918621644377708435e-02	-1.935041397809982300e-01	3.017477989196777344e-01	2.052252441644668579e-01	-4.701844975352287292e-02	1.697584986686706543e-01	-2.323901951313018799e-01	-4.774614572525024414e-01	5.742351710796356201e-02	-3.789439499378204346e-01	3.063597902655601501e-02	-2.725795805454254150e-01	1.897047460079193115e-01	2.819362878799438477e-01	1.596117615699768066e-01	-6.709000468254089355e-02	-1.584598273038864136e-01	2.157939672470092773e-01	1.978039592504501343e-01	7.828693091869354248e-02	-5.321856141090393066e-01	-3.353452682495117188e-01	-2.179070413112640381e-01	7.586811482906341553e-02	1.452122032642364502e-01	1.233285591006278992e-01	4.902900382876396179e-02	1.697144955396652222e-01	4.436743259429931641e-02	-1.326550841331481934e-01	1.338914185762405396e-01	-6.924462039023637772e-03	1.136551201343536377e-01	-7.948004454374313354e-02	-2.776257134974002838e-02	2.926290333271026611e-01	-2.827673554420471191e-01	-2.614271640777587891e-01	-4.578358232975006104e-01	2.525140047073364258e-01	-2.769406139850616455e-01	2.361188083887100220e-01	-1.441854536533355713e-01	2.953680455684661865e-01	-7.974088191986083984e-02	-9.961733967065811157e-02	5.118497088551521301e-02	-2.615190148353576660e-01	2.931997478008270264e-01	2.801651507616043091e-02	4.100222513079643250e-02	1.485122442245483398e-01	1.171050891280174255e-01	-7.910233736038208008e-02	-3.514841198921203613e-01	1.621680110692977905e-01	3.941293358802795410e-01	-3.516509383916854858e-02	8.350713551044464111e-02	-2.618192136287689209e-01	2.104814499616622925e-01	-1.012487262487411499e-01	1.567710787057876587e-01	-1.077835913747549057e-02	3.676013648509979248e-01	-2.100948803126811981e-02	2.324708849191665649e-01	2.160860449075698853e-01	3.595261573791503906e-01	1.217204630374908447e-01
-1.453361939638853073e-02	6.438889354467391968e-02	-6.273525208234786987e-02	-4.673529043793678284e-02	-2.688308246433734894e-02	1.011538952589035034e-01	5.734817683696746826e-02	-8.396656066179275513e-02	-9.383421391248703003e-02	-3.530771285295486450e-02	-6.661079078912734985e-02	1.157741807401180267e-02	-7.461279630661010742e-02	-7.176803797483444214e-02	1.600162982940673828e-01	-4.005491733551025391e-01	-2.254142314195632935e-01	-1.099259871989488602e-02	-2.416910678148269653e-01	-1.341508701443672180e-02	5.541151016950607300e-02	2.344451397657394409e-01	-7.647027373313903809e-01	-8.307783305644989014e-02	-3.087263368070125580e-02	-5.972411856055259705e-02	-1.140047982335090637e-01	1.666618138551712036e-01	-2.004913985729217529e-03	2.248172312974929810e-01	-6.804373860359191895e-02	-3.221788704395294189e-01	3.799722790718078613e-01	-4.223065078258514404e-02	-1.653371602296829224e-01	3.127236068248748779e-01	-2.458844184875488281e-01	-7.499289512634277344e-02	9.688739664852619171e-04	-3.750355914235115051e-02	-4.281769692897796631e-02	-2.739195227622985840e-01	3.324647843837738037e-01	-8.425240218639373779e-02	2.550956904888153076e-01	-4.032386839389801025e-01	-2.016766816377639771e-01	1.222022920846939087e-01	2.624734640121459961e-01	4.915883764624595642e-02	-3.437352478504180908e-01	-1.118229106068611145e-01	-8.179734647274017334e-02	-8.646693080663681030e-02	8.632064610719680786e-02	2.388932108879089355e-01	2.333111912012100220e-01	1.736370027065277100e-01	-4.963249713182449341e-02	-2.961592674255371094e-01	2.433959245681762695e-01	1.347229629755020142e-01	3.244205377995967865e-03	-9.408544003963470459e-02	-1.552292853593826294e-01	2.988042235374450684e-01	-2.040323615074157715e-01	-1.117105931043624878e-01	-4.276431500911712646e-01	1.010565608739852905e-01	1.968405768275260925e-02	2.364911139011383057e-01	-1.014752313494682312e-01	-1.471143215894699097e-01	-4.581168293952941895e-02	2.097371667623519897e-01	1.781166046857833862e-01	1.300975233316421509e-01	2.044421285390853882e-01	2.960628084838390350e-02	-2.126092165708541870e-01	3.864453732967376709e-01	-3.995081782341003418e-02	-1.364800482988357544e-01	-3.654409646987915039e-01	9.117599576711654663e-02	5.874414443969726562e-01	-8.474344015121459961e-02	6.327053159475326538e-02	-1.383672654628753662e-01	-6.740127224475145340e-03	-1.022975742816925049e-01	-1.577855348587036133e-01	-1.728902757167816162e-02	-2.261494100093841553e-02	1.318751126527786255e-01	3.059289231896400452e-02	6.540254224091768265e-03	1.593893170356750488e-01	2.139684744179248810e-02
7.785530388355255127e-02	-6.520558148622512817e-02	4.094462096691131592e-01	7.986679673194885254e-02	-1.909932196140289307e-01	1.377587765455245972e-01	6.976294517517089844e-02	-5.523943901062011719e-01	2.643755674362182617e-01	-3.222778141498565674e-01	2.062607258558273315e-01	-1.153033450245857239e-01	-1.168790608644485474e-01	4.788872227072715759e-02	1.272145360708236694e-01	-1.957059204578399658e-01	1.176501587033271790e-01	-1.950159966945648193e-01	-6.690674275159835815e-02	4.736564680933952332e-02	-1.660318523645401001e-01	3.039706051349639893e-01	-4.434364438056945801e-01	-6.125327944755554199e-02	-1.764691621065139771e-01	-2.236205041408538818e-01	-1.254160404205322266e-01	-1.291104406118392944e-01	-2.603132091462612152e-02	1.214649230241775513e-01	-1.416683346033096313e-01	-1.857351809740066528e-01	2.284194231033325195e-01	1.996823027729988098e-02	1.670971363782882690e-01	3.601086139678955078e-01	-5.744702219963073730e-01	3.366785347461700439e-01	-1.747463792562484741e-01	-4.133830368518829346e-01	-2.902763783931732178e-01	-2.603656351566314697e-01	1.496296077966690063e-01	1.688317209482192993e-01	2.419008165597915649e-01	-3.276929259300231934e-01	-1.706811487674713135e-01	-2.390574663877487183e-01	2.727070748805999756e-01	3.655897378921508789e-01	1.992884837090969086e-02	-6.700298283249139786e-03	1.154742091894149780e-01	1.894058100879192352e-02	1.134198755025863647e-01	4.015563428401947021e-01	1.596894860267639160e-01	1.488348245620727539e-01	-1.048548519611358643e-01	-3.349518477916717529e-01	6.156075373291969299e-02	4.669856280088424683e-03	1.016005054116249084e-01	-3.262542188167572021e-01	7.881338894367218018e-02	3.267807662487030029e-01	-3.824852705001831055e-01	1.555649936199188232e-02	-2.771331071853637695e-01	2.448375076055526733e-01	1.247340589761734009e-01	2.507363259792327881e-02	8.143950253725051880e-02	-1.284488737583160400e-01	1.203941274434328079e-02	-7.109410315752029419e-02	1.960413604974746704e-01	-1.201969236135482788e-01	2.826201021671295166e-01	3.200548887252807617e-01	-3.439303860068321228e-02	2.371566146612167358e-01	2.541597560048103333e-02	-4.520624577999114990e-01	-1.376689821481704712e-01	4.337091743946075439e-01	2.108479589223861694e-01	-1.187370121479034424e-01	2.157513499259948730e-01	1.391181051731109619e-01	6.447514146566390991e-02	1.544726453721523285e-02	3.215925991535186768e-01	-6.739429384469985962e-02	1.140558123588562012e-01	1.294985115528106689e-01	6.396651268005371094e-02	1.846996098756790161e-01	1.549754440784454346e-01	1.442532092332839966e-01
-2.252731844782829285e-02	-6.667156517505645752e-02	2.263893336057662964e-01	1.455352008342742920e-01	-2.411163300275802612e-01	8.078362792730331421e-03	-8.178933709859848022e-02	-3.080655336380004883e-01	1.586379297077655792e-02	-4.459074139595031738e-02	9.041496366262435913e-02	-1.605681329965591431e-02	-1.061641424894332886e-02	-1.627833694219589233e-01	3.211056813597679138e-02	8.295250684022903442e-02	1.958535164594650269e-01	-1.474797874689102173e-01	5.422923341393470764e-02	-1.488921940326690674e-01	-6.693392246961593628e-02	3.021629750728607178e-01	-5.140967369079589844e-01	-1.087758541107177734e-01	-8.025334775447845459e-02	-1.968723237514495850e-01	-1.686602383852005005e-01	-3.784638047218322754e-01	-5.791043117642402649e-02	2.779876291751861572e-01	-1.086545139551162720e-01	-4.089301228523254395e-01	3.583904206752777100e-01	-4.261986911296844482e-02	5.184116214513778687e-02	2.050136476755142212e-01	-5.383546352386474609e-01	-1.311944574117660522e-01	4.278350993990898132e-02	9.513633325695991516e-03	-1.019702553749084473e-01	-3.763868212699890137e-01	1.846266686916351318e-01	2.142374515533447266e-01	2.787244617938995361e-01	-4.556345939636230469e-01	-2.558172494173049927e-02	-1.123687028884887695e-01	2.082704305648803711e-01	2.737352252006530762e-01	-8.652458339929580688e-02	-9.871877729892730713e-02	3.866569604724645615e-03	-1.478699445724487305e-01	8.156257122755050659e-02	2.030109614133834839e-01	2.801719009876251221e-01	-2.934191003441810608e-02	5.015515722334384918e-03	-1.723891794681549072e-01	-1.522063463926315308e-02	1.829967796802520752e-01	-1.293030828237533569e-01	-2.308940440416336060e-01	7.308654487133026123e-02	4.235062599182128906e-01	-1.906082481145858765e-01	-9.139069914817810059e-02	-1.039322540163993835e-01	1.031665876507759094e-01	-1.731021106243133545e-01	2.218666225671768188e-01	1.349379420280456543e-01	-4.725534841418266296e-02	-1.463337093591690063e-01	-2.086580991744995117e-01	9.473050385713577271e-02	-8.023405075073242188e-02	2.271751910448074341e-01	2.708993852138519287e-01	-1.066260859370231628e-01	3.513239920139312744e-01	1.846090890467166901e-02	-3.172817826271057129e-01	-3.446234166622161865e-01	1.132101118564605713e-01	1.753703355789184570e-01	-8.758760243654251099e-02	1.700101643800735474e-01	-9.060772135853767395e-03	-4.534200206398963928e-02	7.611590623855590820e-02	3.070518076419830322e-01	-8.591432869434356689e-02	2.426098845899105072e-02	2.069147527217864990e-01	7.015588134527206421e-02	7.110438495874404907e-02	2.935757339000701904e-01	-9.267900884151458740e-02
5.032524093985557556e-02	1.618451327085494995e-01	1.554534733295440674e-01	2.990911304950714111e-01	-6.570575293153524399e-03	-6.322880089282989502e-02	2.477590180933475494e-02	-5.356991887092590332e-01	9.362111985683441162e-02	-1.742295026779174805e-01	-7.480700314044952393e-02	-3.659626841545104980e-02	-1.343613415956497192e-01	-2.847212553024291992e-01	1.154504790902137756e-01	7.677842676639556885e-02	4.527010768651962280e-02	-5.641661118716001511e-03	-1.132048219442367554e-01	2.062742412090301514e-01	-1.212173476815223694e-01	3.791935741901397705e-01	-4.151646196842193604e-01	-5.750888586044311523e-02	-1.593441814184188843e-01	-4.335795044898986816e-01	-2.662435173988342285e-01	-3.246082961559295654e-01	1.199984624981880188e-01	2.219160497188568115e-01	-9.041809290647506714e-02	-2.041304111480712891e-01	4.554276466369628906e-01	-3.246884346008300781e-01	3.540417253971099854e-01	2.861055731773376465e-01	-2.568507492542266846e-01	1.452882774174213409e-02	-1.320280879735946655e-01	-2.255352288484573364e-01	-2.860484123229980469e-01	-2.166958600282669067e-01	1.096899509429931641e-01	-1.000544130802154541e-01	1.432986259460449219e-01	-2.143009006977081299e-01	-8.501624315977096558e-02	5.041620694100856781e-03	2.698315083980560303e-01	2.192282527685165405e-01	-7.432884722948074341e-02	-2.853091806173324585e-02	-3.269026800990104675e-02	-1.861740052700042725e-01	1.184812113642692566e-01	1.253604888916015625e-01	2.014169842004776001e-01	1.243509054183959961e-01	-2.687729597091674805e-01	-2.324891388416290283e-01	1.607760936021804810e-01	-1.374659873545169830e-02	-3.433514758944511414e-02	-3.590771257877349854e-01	7.763603329658508301e-02	1.854623258113861084e-01	-2.773539423942565918e-01	-2.711888551712036133e-01	-1.775165200233459473e-01	2.159435153007507324e-01	5.027977284044027328e-03	2.410898357629776001e-01	6.583728641271591187e-02	3.197767585515975952e-02	-2.984666451811790466e-02	-1.456778049468994141e-01	1.481399238109588623e-01	-1.096898019313812256e-01	1.790886670351028442e-01	2.794486284255981445e-01	-3.663570061326026917e-02	1.999753117561340332e-01	1.499153822660446167e-01	-3.008146584033966064e-01	-2.962839603424072266e-01	2.349274307489395142e-01	9.018114209175109863e-02	1.215008199214935303e-01	2.726459130644798279e-02	-3.382540773600339890e-03	-3.340154513716697693e-02	1.175924986600875854e-01	2.022990286350250244e-01	-1.301505565643310547e-01	5.035101994872093201e-02	2.241037487983703613e-01	1.821951717138290405e-01	2.132670730352401733e-01	2.443635761737823486e-01	-2.245168946683406830e-02
